Quantity,UnitPrice,Frequency,InvoiceDate,TotalSpend,Recency,Cluster_2,Cluster Description
534,2.9807317073170734,41,2011-11-09 16:43:00,1591.710731707317,29,0,"Low-Spend, Inactive Buyers"
360,1.95,12,2011-02-24 17:28:00,702.0,287,0,"Low-Spend, Inactive Buyers"
73,3.2716666666666665,6,2011-07-13 09:49:00,238.83166666666665,149,0,"Low-Spend, Inactive Buyers"
294,2.427391304347826,23,2011-11-16 13:53:00,713.6530434782609,22,0,"Low-Spend, Inactive Buyers"
2164,3.05698224852071,169,2011-12-09 09:38:00,6615.309585798816,0,0,"Low-Spend, Inactive Buyers"
678,3.489,50,2011-09-27 16:48:00,2365.542,72,0,"Low-Spend, Inactive Buyers"
771,2.665581395348837,43,2011-10-24 14:25:00,2055.1632558139536,45,0,"Low-Spend, Inactive Buyers"
272,3.7497727272727275,44,2011-12-05 12:09:00,1019.9381818181819,4,0,"Low-Spend, Inactive Buyers"
587,3.285094339622642,53,2011-10-20 10:47:00,1928.3503773584907,50,0,"Low-Spend, Inactive Buyers"
116,2.75,12,2011-11-23 11:04:00,319.0,16,0,"Low-Spend, Inactive Buyers"
186,1.79,15,2011-11-09 13:30:00,332.94,29,0,"Low-Spend, Inactive Buyers"
238,2.990821917808219,73,2011-12-01 14:09:00,711.8156164383562,7,0,"Low-Spend, Inactive Buyers"
1978,1.418551401869159,214,2011-11-11 10:45:00,2805.8946728971964,28,0,"Low-Spend, Inactive Buyers"
6613,1.7208955223880598,268,2011-12-07 09:32:00,11380.28208955224,2,0,"Low-Spend, Inactive Buyers"
176,6.223125,16,2011-10-30 11:42:00,1095.27,40,0,"Low-Spend, Inactive Buyers"
820,2.120263157894737,228,2011-11-28 13:06:00,1738.6157894736841,10,0,"Low-Spend, Inactive Buyers"
108,0.9585714285714285,7,2011-11-08 17:09:00,103.52571428571429,30,0,"Low-Spend, Inactive Buyers"
69,1.3833333333333335,3,2011-10-25 13:47:00,95.45000000000002,44,0,"Low-Spend, Inactive Buyers"
235,2.006666666666667,9,2011-10-10 09:06:00,471.5666666666667,60,0,"Low-Spend, Inactive Buyers"
97,4.035,4,2011-06-07 14:28:00,391.39500000000004,184,0,"Low-Spend, Inactive Buyers"
410,2.7081333333333335,150,2011-09-22 12:24:00,1110.3346666666666,78,0,"Low-Spend, Inactive Buyers"
400,1.79,2,2011-08-21 11:06:00,716.0,110,0,"Low-Spend, Inactive Buyers"
146,2.661818181818182,11,2011-10-07 08:49:00,388.6254545454546,63,0,"Low-Spend, Inactive Buyers"
235,1.606818181818182,22,2011-11-28 10:23:00,377.60227272727275,11,0,"Low-Spend, Inactive Buyers"
750,2.2567857142857144,28,2011-09-14 14:34:00,1692.5892857142858,85,0,"Low-Spend, Inactive Buyers"
406,3.3084375,32,2011-11-23 15:14:00,1343.225625,15,0,"Low-Spend, Inactive Buyers"
201,3.41125,32,2011-04-08 11:23:00,685.66125,245,0,"Low-Spend, Inactive Buyers"
652,2.767012987012987,77,2011-09-22 17:20:00,1804.0924675324677,77,0,"Low-Spend, Inactive Buyers"
28,4.440909090909091,22,2011-11-09 13:50:00,124.34545454545456,29,0,"Low-Spend, Inactive Buyers"
181,3.3006666666666664,15,2011-07-25 10:19:00,597.4206666666666,137,0,"Low-Spend, Inactive Buyers"
923,1.9795714285714285,70,2011-11-13 11:21:00,1827.1444285714285,26,0,"Low-Spend, Inactive Buyers"
990,1.8214432989690723,97,2011-12-07 12:26:00,1803.2288659793817,2,0,"Low-Spend, Inactive Buyers"
998,3.143627450980392,102,2011-11-07 15:33:00,3137.3401960784313,31,0,"Low-Spend, Inactive Buyers"
487,3.842,10,2011-12-01 08:54:00,1871.054,8,0,"Low-Spend, Inactive Buyers"
106,4.968181818181819,22,2011-08-18 17:09:00,526.6272727272728,112,0,"Low-Spend, Inactive Buyers"
510,2.169090909090909,22,2011-07-05 14:24:00,1106.2363636363636,156,0,"Low-Spend, Inactive Buyers"
533,3.536923076923077,65,2011-09-15 13:27:00,1885.18,84,0,"Low-Spend, Inactive Buyers"
474,4.373125000000001,48,2011-08-16 14:51:00,2072.8612500000004,114,0,"Low-Spend, Inactive Buyers"
2666,3.999127725856698,321,2011-12-07 10:48:00,10661.674517133957,2,0,"Low-Spend, Inactive Buyers"
1595,2.755487012987013,308,2011-09-04 13:48:00,4395.001785714286,95,0,"Low-Spend, Inactive Buyers"
179,1.8349999999999997,42,2011-05-29 14:13:00,328.465,193,0,"Low-Spend, Inactive Buyers"
251,1.92,83,2011-11-11 14:50:00,481.91999999999996,27,0,"Low-Spend, Inactive Buyers"
121,4.327857142857143,14,2011-08-03 10:55:00,523.6707142857143,128,0,"Low-Spend, Inactive Buyers"
802,4.72952380952381,84,2011-11-11 12:56:00,3793.0780952380956,27,0,"Low-Spend, Inactive Buyers"
592,3.765322580645161,62,2011-09-19 10:13:00,2229.0709677419354,81,0,"Low-Spend, Inactive Buyers"
1850,2.6585408560311286,514,2011-11-10 12:27:00,4918.300583657588,29,0,"Low-Spend, Inactive Buyers"
216,1.7719999999999998,5,2011-03-18 13:27:00,382.75199999999995,265,0,"Low-Spend, Inactive Buyers"
1484,5.073960396039604,101,2011-09-27 11:24:00,7529.757227722773,73,0,"Low-Spend, Inactive Buyers"
416,2.1838571428571427,70,2011-01-30 11:01:00,908.4845714285714,313,0,"Low-Spend, Inactive Buyers"
763,2.7801219512195123,82,2011-12-01 08:46:00,2121.233048780488,8,0,"Low-Spend, Inactive Buyers"
316,3.7162295081967214,61,2011-10-12 10:18:00,1174.3285245901639,58,0,"Low-Spend, Inactive Buyers"
-1,112.35,1,2011-07-19 14:45:00,-112.35,142,0,"Low-Spend, Inactive Buyers"
2154,2.5002356902356904,297,2011-11-27 13:14:00,5385.507676767677,11,0,"Low-Spend, Inactive Buyers"
1482,2.783961038961039,154,2011-11-11 17:13:00,4125.83025974026,27,0,"Low-Spend, Inactive Buyers"
131,2.5412903225806454,62,2011-08-17 17:01:00,332.90903225806454,113,0,"Low-Spend, Inactive Buyers"
1182,3.387432432432432,148,2011-12-01 09:06:00,4003.945135135135,8,0,"Low-Spend, Inactive Buyers"
759,3.1235632183908044,174,2011-11-22 11:47:00,2370.7844827586205,17,0,"Low-Spend, Inactive Buyers"
289,3.9566250000000003,80,2011-11-22 11:58:00,1143.464625,17,0,"Low-Spend, Inactive Buyers"
295,5.8696,25,2011-11-03 17:53:00,1731.5320000000002,35,0,"Low-Spend, Inactive Buyers"
788,0.6025,28,2011-11-03 19:17:00,474.77000000000004,35,0,"Low-Spend, Inactive Buyers"
24,4.95,2,2011-09-22 15:34:00,118.80000000000001,77,0,"Low-Spend, Inactive Buyers"
164,3.463333333333333,9,2011-11-17 12:59:00,567.9866666666666,21,0,"Low-Spend, Inactive Buyers"
77,3.835714285714286,63,2011-11-14 12:56:00,295.35,24,0,"Low-Spend, Inactive Buyers"
1049,4.224567901234568,81,2011-11-06 15:17:00,4431.571728395063,32,0,"Low-Spend, Inactive Buyers"
772,2.0717307692307694,52,2011-08-22 15:43:00,1599.376153846154,108,0,"Low-Spend, Inactive Buyers"
1702,2.8845637583892616,149,2011-11-04 14:54:00,4909.527516778523,34,0,"Low-Spend, Inactive Buyers"
783,2.7567553191489362,188,2011-08-08 14:15:00,2158.539414893617,122,0,"Low-Spend, Inactive Buyers"
1859,2.1609374999999997,96,2011-12-02 13:54:00,4017.1828124999997,6,0,"Low-Spend, Inactive Buyers"
868,3.8090434782608695,115,2011-11-11 14:23:00,3306.2497391304346,27,0,"Low-Spend, Inactive Buyers"
902,2.713709677419355,62,2011-12-05 13:44:00,2447.766129032258,3,0,"Low-Spend, Inactive Buyers"
1743,3.2182828282828284,198,2011-12-07 10:43:00,5609.4669696969695,2,0,"Low-Spend, Inactive Buyers"
1130,2.2467741935483874,124,2011-10-20 19:51:00,2538.8548387096776,49,0,"Low-Spend, Inactive Buyers"
148,2.533333333333333,15,2011-01-25 17:24:00,374.93333333333334,317,0,"Low-Spend, Inactive Buyers"
613,6.518701298701298,77,2011-11-17 16:40:00,3995.963896103896,21,0,"Low-Spend, Inactive Buyers"
332,4.5357692307692306,52,2011-11-30 15:05:00,1505.8753846153845,8,0,"Low-Spend, Inactive Buyers"
457,2.6449295774647887,213,2011-12-07 17:05:00,1208.7328169014083,1,0,"Low-Spend, Inactive Buyers"
800,1.9433846153846153,65,2011-11-21 16:36:00,1554.7076923076922,17,0,"Low-Spend, Inactive Buyers"
815,2.8811904761904765,42,2011-11-29 13:57:00,2348.1702380952383,9,0,"Low-Spend, Inactive Buyers"
2,12.75,1,2011-03-23 10:08:00,25.5,261,0,"Low-Spend, Inactive Buyers"
693,1.9445555555555554,90,2011-07-03 15:53:00,1347.5769999999998,158,0,"Low-Spend, Inactive Buyers"
4526,3.3386157517899764,419,2011-11-07 08:41:00,15110.574892601433,32,0,"Low-Spend, Inactive Buyers"
572,2.329916666666667,120,2011-11-10 16:59:00,1332.7123333333336,28,0,"Low-Spend, Inactive Buyers"
50,5.166666666666667,12,2011-06-27 12:58:00,258.33333333333337,164,0,"Low-Spend, Inactive Buyers"
282,1.8762068965517242,29,2011-10-23 15:59:00,529.0903448275863,46,0,"Low-Spend, Inactive Buyers"
206,5.26206106870229,131,2011-12-04 12:17:00,1083.9845801526717,5,0,"Low-Spend, Inactive Buyers"
368,4.6862790697674415,43,2011-12-01 14:30:00,1724.5506976744184,7,0,"Low-Spend, Inactive Buyers"
68,3.966666666666667,9,2011-02-24 13:54:00,269.73333333333335,287,0,"Low-Spend, Inactive Buyers"
154,1.3579999999999999,10,2011-01-26 12:19:00,209.13199999999998,317,0,"Low-Spend, Inactive Buyers"
327,3.4726315789473685,38,2011-12-06 14:40:00,1135.5505263157895,2,0,"Low-Spend, Inactive Buyers"
120,4.396111111111111,18,2011-04-20 15:21:00,527.5333333333333,232,0,"Low-Spend, Inactive Buyers"
80,1.97,7,2011-08-12 14:33:00,157.6,118,0,"Low-Spend, Inactive Buyers"
246,1.7722222222222221,9,2011-07-01 10:47:00,435.96666666666664,161,0,"Low-Spend, Inactive Buyers"
129,3.396451612903226,31,2011-06-07 14:02:00,438.1422580645161,184,0,"Low-Spend, Inactive Buyers"
281,3.3182857142857145,35,2011-10-20 14:41:00,932.4382857142858,49,0,"Low-Spend, Inactive Buyers"
778,1.92016,250,2011-07-10 13:52:00,1493.8844800000002,151,0,"Low-Spend, Inactive Buyers"
76,3.985,14,2011-01-09 12:02:00,302.86,334,0,"Low-Spend, Inactive Buyers"
983,3.519402985074627,134,2011-12-04 12:52:00,3459.5731343283583,4,0,"Low-Spend, Inactive Buyers"
2730,2.1211111111111114,27,2011-11-24 12:27:00,5790.633333333334,15,0,"Low-Spend, Inactive Buyers"
98,5.558695652173912,23,2011-08-25 09:53:00,544.7521739130434,106,0,"Low-Spend, Inactive Buyers"
1224,5.040961538461539,52,2011-11-23 16:48:00,6170.136923076923,15,0,"Low-Spend, Inactive Buyers"
126,4.90625,24,2011-03-09 11:54:00,618.1875,275,0,"Low-Spend, Inactive Buyers"
5157,3.8104115226337445,486,2011-11-24 10:12:00,19650.29222222222,15,0,"Low-Spend, Inactive Buyers"
296,2.5250000000000004,18,2011-04-06 13:33:00,747.4000000000001,246,0,"Low-Spend, Inactive Buyers"
81,19.186666666666667,15,2011-04-14 18:22:00,1554.1200000000001,238,0,"Low-Spend, Inactive Buyers"
483,5.275833333333334,48,2011-12-08 17:57:00,2548.2275000000004,0,0,"Low-Spend, Inactive Buyers"
212,7.031142857142857,35,2011-08-26 12:44:00,1490.6022857142857,105,0,"Low-Spend, Inactive Buyers"
878,3.4520000000000004,85,2011-11-17 12:32:00,3030.856,22,0,"Low-Spend, Inactive Buyers"
82,1.62,9,2011-10-19 09:59:00,132.84,51,0,"Low-Spend, Inactive Buyers"
477,3.62875,16,2011-05-29 12:19:00,1730.9137500000002,194,0,"Low-Spend, Inactive Buyers"
104,2.789285714285714,14,2011-11-15 13:42:00,290.0857142857143,23,0,"Low-Spend, Inactive Buyers"
490,1.1069565217391304,23,2011-09-25 13:42:00,542.408695652174,74,0,"Low-Spend, Inactive Buyers"
242,2.568,20,2011-11-22 12:38:00,621.456,17,0,"Low-Spend, Inactive Buyers"
169,2.7600000000000002,15,2011-12-02 09:10:00,466.44000000000005,7,0,"Low-Spend, Inactive Buyers"
778,3.2455223880597015,67,2011-11-07 15:15:00,2525.0164179104477,31,0,"Low-Spend, Inactive Buyers"
1110,2.4063725490196077,102,2011-11-18 10:52:00,2671.0735294117644,21,0,"Low-Spend, Inactive Buyers"
2856,1.6480349344978165,229,2011-11-08 14:05:00,4706.787772925763,30,0,"Low-Spend, Inactive Buyers"
1000,3.872095238095238,105,2011-11-11 11:34:00,3872.095238095238,28,0,"Low-Spend, Inactive Buyers"
66,4.529999999999999,5,2011-11-18 08:57:00,298.97999999999996,21,0,"Low-Spend, Inactive Buyers"
1500,2.4777241379310344,145,2011-11-07 09:14:00,3716.5862068965516,32,0,"Low-Spend, Inactive Buyers"
100,3.0669999999999997,10,2011-02-28 16:39:00,306.7,283,0,"Low-Spend, Inactive Buyers"
75,3.52,14,2011-11-01 09:46:00,264.0,38,0,"Low-Spend, Inactive Buyers"
519,2.835166666666667,60,2011-10-20 19:15:00,1471.4515000000001,49,0,"Low-Spend, Inactive Buyers"
185,2.38,16,2011-02-23 16:37:00,440.29999999999995,288,0,"Low-Spend, Inactive Buyers"
479,1.073125,16,2011-09-26 12:04:00,514.026875,74,0,"Low-Spend, Inactive Buyers"
1121,3.7982758620689654,87,2011-12-04 14:40:00,4257.86724137931,4,0,"Low-Spend, Inactive Buyers"
41,1.6625,4,2011-05-06 11:47:00,68.16250000000001,217,0,"Low-Spend, Inactive Buyers"
865,4.23,64,2011-10-26 15:31:00,3658.9500000000003,43,0,"Low-Spend, Inactive Buyers"
170,2.772666666666667,15,2011-05-22 12:41:00,471.35333333333335,201,0,"Low-Spend, Inactive Buyers"
290,2.314375,80,2011-06-14 16:48:00,671.16875,177,0,"Low-Spend, Inactive Buyers"
667,1.985078125,128,2011-10-14 15:46:00,1324.047109375,55,0,"Low-Spend, Inactive Buyers"
241,3.039565217391304,23,2011-10-13 14:48:00,732.5352173913043,56,0,"Low-Spend, Inactive Buyers"
1264,4.191052631578947,76,2011-12-02 10:07:00,5297.49052631579,7,0,"Low-Spend, Inactive Buyers"
200,0.72,2,2011-10-24 10:20:00,144.0,46,0,"Low-Spend, Inactive Buyers"
144,3.7649999999999997,10,2011-04-27 12:39:00,542.16,226,0,"Low-Spend, Inactive Buyers"
1301,2.853033707865168,89,2011-11-28 13:53:00,3711.796853932584,10,0,"Low-Spend, Inactive Buyers"
226,2.3425000000000002,60,2011-08-25 19:39:00,529.4050000000001,105,0,"Low-Spend, Inactive Buyers"
160,21.448,20,2011-10-12 11:33:00,3431.6800000000003,58,0,"Low-Spend, Inactive Buyers"
1166,2.5697881355932206,236,2011-11-11 16:58:00,2996.372966101695,27,0,"Low-Spend, Inactive Buyers"
1238,2.412,35,2011-11-04 12:47:00,2986.056,35,0,"Low-Spend, Inactive Buyers"
119,3.9117241379310346,29,2011-03-11 12:05:00,465.4951724137931,273,0,"Low-Spend, Inactive Buyers"
191,5.508965517241379,29,2011-11-10 10:32:00,1052.2124137931035,29,0,"Low-Spend, Inactive Buyers"
357,2.8972916666666664,96,2011-11-16 10:39:00,1034.3331249999999,23,0,"Low-Spend, Inactive Buyers"
231,1.9963157894736843,38,2011-10-17 11:55:00,461.1489473684211,53,0,"Low-Spend, Inactive Buyers"
2846,1.7545945945945947,148,2011-11-04 12:27:00,4993.576216216216,35,0,"Low-Spend, Inactive Buyers"
589,4.772985074626866,67,2011-06-23 13:54:00,2811.288208955224,168,0,"Low-Spend, Inactive Buyers"
884,0.5253846153846153,13,2011-10-17 12:46:00,464.43999999999994,53,0,"Low-Spend, Inactive Buyers"
76,2.7885714285714287,7,2011-10-17 13:25:00,211.93142857142857,52,0,"Low-Spend, Inactive Buyers"
1310,3.2446478873239437,213,2011-11-13 12:03:00,4250.488732394367,26,0,"Low-Spend, Inactive Buyers"
147,1.385,4,2011-03-31 19:42:00,203.595,252,0,"Low-Spend, Inactive Buyers"
1167,4.144207317073171,164,2011-10-30 14:53:00,4836.28993902439,39,0,"Low-Spend, Inactive Buyers"
271,6.1095098039215685,102,2011-10-10 13:17:00,1655.677156862745,59,0,"Low-Spend, Inactive Buyers"
24,3.716666666666667,9,2011-04-19 17:19:00,89.2,233,0,"Low-Spend, Inactive Buyers"
955,2.9098523985239853,271,2011-12-05 13:52:00,2778.9090405904058,3,0,"Low-Spend, Inactive Buyers"
89,1.8852000000000002,25,2011-11-08 11:25:00,167.7828,31,0,"Low-Spend, Inactive Buyers"
1897,2.4691006423982866,467,2011-11-15 13:47:00,4683.88391862955,23,0,"Low-Spend, Inactive Buyers"
287,1.9653225806451613,62,2011-12-02 13:35:00,564.0475806451612,6,0,"Low-Spend, Inactive Buyers"
122,2.9444444444444446,27,2011-10-05 13:58:00,359.22222222222223,64,0,"Low-Spend, Inactive Buyers"
110,4.352083333333334,48,2011-02-02 15:57:00,478.7291666666667,309,0,"Low-Spend, Inactive Buyers"
406,2.5752380952380953,21,2011-02-04 11:52:00,1045.5466666666666,308,0,"Low-Spend, Inactive Buyers"
741,1.3721276595744683,47,2011-11-21 10:51:00,1016.7465957446809,18,0,"Low-Spend, Inactive Buyers"
1532,1.7266346153846153,208,2011-11-24 10:24:00,2645.2042307692304,15,0,"Low-Spend, Inactive Buyers"
185,2.008936170212766,47,2011-09-04 13:56:00,371.6531914893617,95,0,"Low-Spend, Inactive Buyers"
1553,3.708219178082192,73,2011-03-20 16:12:00,5758.864383561644,263,0,"Low-Spend, Inactive Buyers"
1718,2.782966417910448,536,2011-11-27 15:18:00,4781.13630597015,11,0,"Low-Spend, Inactive Buyers"
202,2.625142857142857,35,2011-12-07 12:21:00,530.2788571428571,2,0,"Low-Spend, Inactive Buyers"
131,2.4748,25,2011-11-04 14:06:00,324.1988,34,0,"Low-Spend, Inactive Buyers"
55,3.697857142857143,14,2011-06-10 11:20:00,203.38214285714287,182,0,"Low-Spend, Inactive Buyers"
224,3.179310344827586,29,2011-11-14 15:51:00,712.1655172413793,24,0,"Low-Spend, Inactive Buyers"
474,2.6937142857142855,105,2011-11-27 12:00:00,1276.8205714285714,12,0,"Low-Spend, Inactive Buyers"
105,3.2257894736842103,19,2011-11-28 15:02:00,338.7078947368421,10,0,"Low-Spend, Inactive Buyers"
1807,2.7016396396396396,555,2011-12-07 11:35:00,4881.862828828829,2,0,"Low-Spend, Inactive Buyers"
149,3.971875,16,2011-01-31 09:41:00,591.8093749999999,312,0,"Low-Spend, Inactive Buyers"
611,2.14775,40,2011-08-23 14:55:00,1312.27525,107,0,"Low-Spend, Inactive Buyers"
3312,4.2232487309644675,394,2011-12-08 13:26:00,13987.399796954316,0,0,"Low-Spend, Inactive Buyers"
616,1.7067741935483869,31,2011-10-17 15:19:00,1051.3729032258063,52,0,"Low-Spend, Inactive Buyers"
75,2.9055555555555554,9,2011-05-19 10:43:00,217.91666666666666,204,0,"Low-Spend, Inactive Buyers"
105,3.303888888888889,54,2011-11-24 15:21:00,346.90833333333336,14,0,"Low-Spend, Inactive Buyers"
213,1.905217391304348,69,2011-08-11 13:34:00,405.81130434782614,119,0,"Low-Spend, Inactive Buyers"
167,3.0223214285714284,56,2011-12-06 12:15:00,504.72767857142856,3,0,"Low-Spend, Inactive Buyers"
108,3.3294594594594593,37,2010-12-12 11:06:00,359.5816216216216,362,0,"Low-Spend, Inactive Buyers"
192,2.747558139534884,86,2011-08-15 09:45:00,527.5311627906976,116,0,"Low-Spend, Inactive Buyers"
43,5.614444444444445,18,2011-11-21 12:59:00,241.42111111111112,17,0,"Low-Spend, Inactive Buyers"
251,1.5078378378378379,111,2011-12-05 12:46:00,378.4672972972973,4,0,"Low-Spend, Inactive Buyers"
227,1.9629729729729728,74,2011-10-30 12:18:00,445.5948648648648,40,0,"Low-Spend, Inactive Buyers"
141,2.448125,16,2011-08-24 13:30:00,345.185625,106,0,"Low-Spend, Inactive Buyers"
388,2.3613793103448275,116,2011-07-14 15:01:00,916.2151724137931,147,0,"Low-Spend, Inactive Buyers"
367,4.0275,12,2011-10-18 12:56:00,1478.0925,51,0,"Low-Spend, Inactive Buyers"
36,2.011304347826087,23,2011-05-15 14:32:00,72.40695652173913,207,0,"Low-Spend, Inactive Buyers"
389,2.3179508196721312,122,2011-07-24 10:49:00,901.682868852459,138,0,"Low-Spend, Inactive Buyers"
153,2.668493150684932,73,2011-12-07 14:12:00,408.2794520547946,1,0,"Low-Spend, Inactive Buyers"
158,3.4818918918918924,37,2011-08-04 17:22:00,550.138918918919,126,0,"Low-Spend, Inactive Buyers"
844,1.0066666666666666,6,2011-08-24 10:06:00,849.6266666666667,107,0,"Low-Spend, Inactive Buyers"
1776,1.8616379310344826,116,2011-10-28 16:37:00,3306.268965517241,41,0,"Low-Spend, Inactive Buyers"
77,1.7172,25,2011-11-04 13:16:00,132.2244,34,0,"Low-Spend, Inactive Buyers"
430,3.351594202898551,69,2011-04-26 12:47:00,1441.1855072463768,227,0,"Low-Spend, Inactive Buyers"
179,4.753333333333334,15,2011-04-12 13:10:00,850.8466666666668,240,0,"Low-Spend, Inactive Buyers"
48,6.736666666666666,9,2011-10-13 11:58:00,323.36,57,0,"Low-Spend, Inactive Buyers"
1866,2.405393258426966,89,2011-08-01 14:29:00,4488.463820224719,129,0,"Low-Spend, Inactive Buyers"
1360,1.6413993174061434,293,2011-10-10 14:38:00,2232.303071672355,59,0,"Low-Spend, Inactive Buyers"
117,1.856818181818182,44,2011-11-18 12:47:00,217.24772727272727,21,0,"Low-Spend, Inactive Buyers"
556,3.1524590163934425,122,2011-11-13 13:27:00,1752.767213114754,25,0,"Low-Spend, Inactive Buyers"
1201,2.697857142857143,140,2011-11-30 16:09:00,3240.1264285714287,8,0,"Low-Spend, Inactive Buyers"
512,2.2645714285714287,105,2011-11-08 12:01:00,1159.4605714285715,31,0,"Low-Spend, Inactive Buyers"
397,2.6145833333333335,96,2011-12-06 12:38:00,1037.9895833333335,3,0,"Low-Spend, Inactive Buyers"
72,7.65,1,2011-02-04 13:04:00,550.8000000000001,307,0,"Low-Spend, Inactive Buyers"
1135,2.7444696969696967,132,2011-12-01 14:37:00,3114.973106060606,7,0,"Low-Spend, Inactive Buyers"
293,2.8467647058823533,68,2011-11-11 10:49:00,834.1020588235295,28,0,"Low-Spend, Inactive Buyers"
65,2.2220408163265306,49,2011-11-22 14:43:00,144.4326530612245,16,0,"Low-Spend, Inactive Buyers"
387,2.0803333333333334,30,2011-08-30 16:43:00,805.089,100,0,"Low-Spend, Inactive Buyers"
668,1.6403636363636362,55,2011-11-28 12:01:00,1095.762909090909,11,0,"Low-Spend, Inactive Buyers"
137,1.6742372881355931,59,2011-11-18 13:43:00,229.37050847457627,20,0,"Low-Spend, Inactive Buyers"
573,2.6385185185185187,81,2011-11-25 09:36:00,1511.8711111111113,14,0,"Low-Spend, Inactive Buyers"
144,2.940943396226415,53,2010-12-13 13:32:00,423.4958490566038,360,0,"Low-Spend, Inactive Buyers"
11470,1.566521739130435,69,2011-11-29 12:14:00,17968.00434782609,10,0,"Low-Spend, Inactive Buyers"
-144,1.06,1,2010-12-09 15:24:00,-152.64000000000001,364,0,"Low-Spend, Inactive Buyers"
41,2.9375,12,2011-09-05 15:20:00,120.4375,94,0,"Low-Spend, Inactive Buyers"
1005,3.0627272727272725,55,2011-09-22 14:11:00,3078.040909090909,77,0,"Low-Spend, Inactive Buyers"
372,2.305,14,2011-07-24 11:52:00,857.46,138,0,"Low-Spend, Inactive Buyers"
1382,2.117857142857143,28,2011-11-22 09:23:00,2926.8785714285714,17,0,"Low-Spend, Inactive Buyers"
1884,2.4123529411764704,136,2011-11-15 09:41:00,4544.87294117647,24,0,"Low-Spend, Inactive Buyers"
3831,2.765298969072165,485,2011-12-09 11:58:00,10593.860350515464,0,0,"Low-Spend, Inactive Buyers"
1074,2.830909090909091,11,2011-10-24 17:26:00,3040.3963636363637,45,0,"Low-Spend, Inactive Buyers"
634,3.742191780821918,73,2011-08-31 13:31:00,2372.5495890410957,99,0,"Low-Spend, Inactive Buyers"
364,2.632222222222222,99,2011-12-01 13:41:00,958.1288888888888,7,0,"Low-Spend, Inactive Buyers"
754,1.4424120603015076,199,2011-11-24 17:29:00,1087.5786934673367,14,0,"Low-Spend, Inactive Buyers"
843,2.745510204081633,49,2011-11-22 10:34:00,2314.4651020408164,17,0,"Low-Spend, Inactive Buyers"
60,1.633333333333333,6,2011-03-04 13:09:00,97.99999999999999,279,0,"Low-Spend, Inactive Buyers"
142,4.12939393939394,33,2011-11-25 14:24:00,586.3739393939395,13,0,"Low-Spend, Inactive Buyers"
120,4.488333333333333,6,2011-11-17 08:56:00,538.6,22,0,"Low-Spend, Inactive Buyers"
16,10.95,1,2011-08-08 11:55:00,175.2,123,0,"Low-Spend, Inactive Buyers"
375,1.772142857142857,28,2011-09-15 10:11:00,664.5535714285713,85,0,"Low-Spend, Inactive Buyers"
314,1.2750000000000001,12,2011-02-11 16:34:00,400.35,300,0,"Low-Spend, Inactive Buyers"
1218,2.3147148288973383,526,2011-07-11 14:56:00,2819.322661596958,150,0,"Low-Spend, Inactive Buyers"
3054,2.8044137931034485,725,2011-11-22 14:23:00,8564.679724137932,16,0,"Low-Spend, Inactive Buyers"
152,2.9522222222222223,9,2011-09-06 13:29:00,448.7377777777778,93,0,"Low-Spend, Inactive Buyers"
5902,3.8099056603773587,424,2011-11-30 17:12:00,22486.06320754717,8,0,"Low-Spend, Inactive Buyers"
443,2.0989808917197452,157,2011-07-06 12:33:00,929.8485350318472,156,0,"Low-Spend, Inactive Buyers"
56,4.70235294117647,17,2010-12-19 15:07:00,263.33176470588234,354,0,"Low-Spend, Inactive Buyers"
65,2.8296774193548386,31,2011-10-24 12:56:00,183.92903225806452,45,0,"Low-Spend, Inactive Buyers"
341,2.697710843373494,83,2011-11-24 15:03:00,919.9193975903614,14,0,"Low-Spend, Inactive Buyers"
1599,2.415493827160494,486,2011-12-06 12:18:00,3862.37462962963,3,0,"Low-Spend, Inactive Buyers"
216,1.06,1,2011-09-14 13:12:00,228.96,85,0,"Low-Spend, Inactive Buyers"
1398,1.6993427230046947,213,2011-11-25 11:25:00,2375.681126760563,14,0,"Low-Spend, Inactive Buyers"
102,3.3175,8,2011-06-13 14:29:00,338.385,178,0,"Low-Spend, Inactive Buyers"
734,2.449718309859155,71,2011-12-01 15:47:00,1798.0932394366198,7,0,"Low-Spend, Inactive Buyers"
113,5.725555555555555,27,2011-11-03 18:45:00,646.9877777777778,35,0,"Low-Spend, Inactive Buyers"
1200,1.45,8,2011-08-02 17:19:00,1740.0,128,0,"Low-Spend, Inactive Buyers"
1006,1.4068749999999999,16,2011-10-20 10:34:00,1415.3162499999999,50,0,"Low-Spend, Inactive Buyers"
166,1.121578947368421,19,2011-02-01 11:07:00,186.1821052631579,311,0,"Low-Spend, Inactive Buyers"
152,3.4481818181818182,44,2011-11-15 16:30:00,524.1236363636364,23,0,"Low-Spend, Inactive Buyers"
190,2.731551724137931,58,2011-02-09 16:57:00,518.9948275862068,302,0,"Low-Spend, Inactive Buyers"
161,2.104,15,2011-11-28 14:37:00,338.744,10,0,"Low-Spend, Inactive Buyers"
328,2.848,125,2011-11-22 13:11:00,934.144,16,0,"Low-Spend, Inactive Buyers"
157,4.833793103448276,29,2011-10-21 15:43:00,758.9055172413792,48,0,"Low-Spend, Inactive Buyers"
191,2.991142857142857,35,2011-04-14 14:43:00,571.3082857142857,238,0,"Low-Spend, Inactive Buyers"
